date,world,qty,val
2024-09-15,u&r,6.0,6396.0
2024-09-16,e-grav,12.0,34192.4
2024-09-16,e-mtn,36.0,103016.4
2024-09-16,e-u&r,6.0,11996.0
2024-09-16,gr,918.0,21104.28
2024-09-16,grav,78.0,120868.4
2024-09-16,mtn,60.0,114380.2
2024-09-16,rd,228.0,780588.4
2024-09-16,u&r,6.0,3596.0
2024-09-17,e-grav,12.0,41092.2
2024-09-17,e-mtn,36.0,98176.4
2024-09-17,gr,858.0,20456.4
2024-09-17,grav,84.0,118704.6
2024-09-17,mtn,60.0,136280.4
2024-09-17,rd,270.0,935402.0
2024-09-18,e-grav,6.0,23996.0
2024-09-18,e-mtn,24.0,81464.2
2024-09-18,e-u&r,6.0,12396.0
2024-09-18,gr,942.0,32158.920000000002
2024-09-18,grav,78.0,127952.0
2024-09-18,mtn,72.0,135312.2
2024-09-18,rd,258.0,1022250.4
2024-09-18,u&r,12.0,13592.0
2024-09-19,e-grav,12.0,35092.2
2024-09-19,e-mtn,30.0,54634.2
2024-09-19,gr,936.0,36499.64
2024-09-19,grav,144.0,268915.4
2024-09-19,mtn,78.0,167229.80000000002
2024-09-19,rd,228.0,815400.6
2024-09-20,e-grav,18.0,59988.0
2024-09-20,e-mtn,66.0,189757.2
2024-09-20,gr,912.0,31127.04
2024-09-20,grav,138.0,204389.4
2024-09-20,mtn,36.0,70366.8
2024-09-20,rd,204.0,658716.8
2024-09-20,u&r,6.0,2656.2
2024-09-21,e-grav,12.0,35992.0
2024-09-21,e-mtn,24.0,75504.6
2024-09-21,gr,648.0,19534.64
2024-09-21,grav,90.0,141370.6
2024-09-21,mtn,30.0,69820.2
2024-09-21,rd,162.0,584324.2
2024-09-21,u&r,6.0,2656.2
2024-09-22,e-grav,30.0,89880.2
2024-09-22,e-mtn,30.0,90500.2
2024-09-22,gr,450.0,12763.119999999999
2024-09-22,grav,60.0,64800.4
2024-09-22,mtn,60.0,114720.4
2024-09-22,rd,162.0,498464.2
2024-09-22,u&r,6.0,3196.0
2024-09-23,e-grav,6.0,17996.0
2024-09-23,e-mtn,54.0,152324.4
2024-09-23,gr,642.0,20708.12
2024-09-23,grav,102.0,150532.8
2024-09-23,mtn,90.0,176521.2
2024-09-23,rd,180.0,568861.2
2024-09-23,u&r,6.0,3596.0
2024-09-24,e-grav,36.0,118176.4
2024-09-24,e-mtn,30.0,84740.2
2024-09-24,gr,804.0,23837.68
2024-09-24,grav,138.0,239728.8
2024-09-24,mtn,120.0,244720.0
2024-09-24,rd,174.0,499265.4
2024-09-24,u&r,12.0,9712.4
2024-09-25,e-grav,36.0,131076.2
2024-09-25,e-mtn,30.0,89940.6
2024-09-25,gr,822.0,31630.64
2024-09-25,grav,162.0,226213.2
2024-09-25,mtn,72.0,102393.8
2024-09-25,rd,264.0,651286.8
2024-09-25,u&r,12.0,9992.0
2024-09-26,e-grav,12.0,36792.0
2024-09-26,e-mtn,72.0,191232.4
2024-09-26,e-u&r,6.0,11996.0
2024-09-26,gr,816.0,26566.04
2024-09-26,grav,180.0,261880.8
2024-09-26,mtn,72.0,158212.2
2024-09-26,rd,174.0,556705.2
2024-09-26,u&r,12.0,13592.0
2024-09-27,e-grav,18.0,63588.4
2024-09-27,e-mtn,24.0,70324.2
2024-09-27,e-u&r,6.0,6956.8
2024-09-27,gr,786.0,32282.4
2024-09-27,grav,186.0,301057.6
2024-09-27,mtn,168.0,278289.2
2024-09-27,rd,234.0,605865.6
2024-09-27,u&r,36.0,25856.4
2024-09-28,e-mtn,84.0,210364.6
2024-09-28,gr,690.0,24024.28
2024-09-28,grav,150.0,242541.4
2024-09-28,mtn,72.0,133913.4
2024-09-28,rd,186.0,535116.4
2024-09-28,u&r,12.0,7592.0
2024-09-29,e-grav,18.0,59988.0
2024-09-29,e-mtn,48.0,122268.2
2024-09-29,gr,426.0,15028.36
2024-09-29,grav,120.0,217540.4
2024-09-29,mtn,120.0,172282.2
2024-09-29,rd,126.0,385096.6
2024-09-29,u&r,30.0,20780.0
2024-09-30,e-grav,18.0,53088.2
2024-09-30,e-mtn,66.0,158156.0
2024-09-30,gr,786.0,24221.88
2024-09-30,grav,204.0,351185.0
2024-09-30,mtn,186.0,274358.2
2024-09-30,rd,240.0,680840.6
2024-09-30,u&r,18.0,10788.0
2024-10-01,e-grav,18.0,62388.0
2024-10-01,e-mtn,60.0,183760.0
2024-10-01,e-u&r,6.0,9196.0
2024-10-01,gr,1008.0,31971.28
2024-10-01,grav,186.0,289676.0
2024-10-01,mtn,162.0,277994.4
2024-10-01,rd,156.0,482257.0
2024-10-01,u&r,36.0,25976.0
2024-10-02,e-grav,12.0,35992.0
2024-10-02,e-mtn,36.0,90776.0
2024-10-02,gr,528.0,13686.48
2024-10-02,grav,60.0,99460.2
2024-10-02,mtn,78.0,141148.0
2024-10-02,rd,150.0,409020.2
2024-10-02,u&r,6.0,5196.0
2024-10-03,e-mtn,60.0,182000.4
2024-10-03,e-u&r,6.0,8796.0
2024-10-03,gr,576.0,16321.36
2024-10-03,grav,96.0,149536.0
2024-10-03,mtn,60.0,108920.2
2024-10-03,rd,168.0,619008.2
2024-10-03,u&r,12.0,7592.0
2024-10-04,e-grav,12.0,47992.0
2024-10-04,e-mtn,36.0,92916.4
2024-10-04,e-u&r,6.0,11996.0
2024-10-04,gr,648.0,19552.12
2024-10-04,grav,72.0,118352.8
2024-10-04,mtn,42.0,83772.0
2024-10-04,rd,162.0,455812.6
2024-10-04,u&r,6.0,2796.0
2024-10-05,e-grav,18.0,50388.0
2024-10-05,e-mtn,36.0,102036.4
2024-10-05,e-u&r,6.0,9196.0
2024-10-05,gr,684.0,22641.12
2024-10-05,grav,78.0,147148.0
2024-10-05,mtn,42.0,95972.0
2024-10-05,rd,66.0,221656.2
2024-10-05,u&r,6.0,5196.0
2024-10-06,e-grav,24.0,73984.0
2024-10-06,gr,534.0,19682.88
2024-10-06,grav,48.0,79728.2
2024-10-06,mtn,54.0,119964.0
2024-10-06,rd,102.0,348612.8
2024-10-06,u&r,6.0,5196.0
2024-10-07,e-grav,18.0,57188.0
2024-10-07,e-mtn,36.0,109576.0
2024-10-07,e-u&r,12.0,23992.0
2024-10-07,gr,876.0,34686.2
2024-10-07,grav,168.0,285488.0
2024-10-07,mtn,132.0,192632.2
2024-10-07,rd,150.0,437781.6
2024-10-07,u&r,6.0,2796.0
2024-10-08,e-grav,30.0,96382.4
2024-10-08,e-mtn,60.0,139887.6
2024-10-08,gr,708.0,22476.72
2024-10-08,grav,162.0,284052.0
2024-10-08,mtn,162.0,257013.4
2024-10-08,rd,192.0,489353.2
2024-10-08,u&r,30.0,13580.0
2024-10-09,e-grav,12.0,44792.0
2024-10-09,e-mtn,24.0,75984.2
2024-10-09,gr,768.0,26612.36
2024-10-09,grav,150.0,246900.0
2024-10-09,mtn,150.0,253601.2
2024-10-09,rd,240.0,875640.2
2024-10-09,u&r,6.0,2796.0
2024-10-10,e-grav,30.0,107580.0
2024-10-10,e-mtn,54.0,152104.2
2024-10-10,gr,1146.0,36600.32
2024-10-10,grav,126.0,165933.2
2024-10-10,mtn,102.0,186132.2
2024-10-10,rd,306.0,1276636.8
2024-10-10,u&r,24.0,10384.0
2024-10-11,e-mtn,60.0,169640.2
2024-10-11,e-u&r,6.0,8796.0
2024-10-11,gr,1434.0,43540.08
2024-10-11,grav,168.0,292288.0
2024-10-11,mtn,138.0,259908.0
2024-10-11,rd,366.0,1424518.8
2024-10-11,u&r,18.0,8388.0
2024-10-12,e-grav,6.0,17996.0
2024-10-12,e-mtn,30.0,90180.0
2024-10-12,e-u&r,6.0,8796.0
2024-10-12,gr,630.0,25148.559999999998
2024-10-12,grav,180.0,294280.0
2024-10-12,mtn,108.0,160728.0
2024-10-12,rd,204.0,573264.0
2024-10-12,u&r,24.0,14384.0
2024-10-13,e-grav,12.0,44792.0
2024-10-13,e-mtn,24.0,60584.0
2024-10-13,gr,612.0,20389.36
2024-10-13,grav,108.0,185928.0
2024-10-13,mtn,192.0,320652.2
2024-10-13,rd,180.0,557480.4
2024-10-13,u&r,6.0,2796.0
2024-10-14,e-grav,6.0,22396.0
2024-10-14,e-mtn,66.0,181416.2
2024-10-14,e-u&r,12.0,17592.0
2024-10-14,gr,1008.0,41930.08
2024-10-14,grav,222.0,328652.0
2024-10-14,mtn,168.0,264648.4
2024-10-14,rd,240.0,858440.8
2024-10-14,u&r,12.0,5192.0
2024-10-15,e-grav,18.0,58388.0
2024-10-15,e-mtn,90.0,246760.4
2024-10-15,gr,846.0,22289.68
2024-10-15,grav,252.0,449032.0
2024-10-15,mtn,144.0,251724.4
2024-10-15,rd,174.0,581084.8
2024-10-15,u&r,12.0,5192.0
2024-10-16,e-mtn,42.0,137372.0
2024-10-16,gr,816.0,28962.2
2024-10-16,grav,126.0,234496.2
2024-10-16,mtn,186.0,306276.0
2024-10-16,rd,210.0,513460.0
2024-10-16,u&r,12.0,5592.0
2024-10-17,e-grav,12.0,35992.0
2024-10-17,e-mtn,24.0,73424.0
2024-10-17,e-u&r,6.0,9196.0
2024-10-17,gr,528.0,15679.52
2024-10-17,grav,156.0,253096.0
2024-10-17,mtn,144.0,289824.4
2024-10-17,rd,240.0,852640.0
2024-10-17,u&r,18.0,8388.0
2024-10-18,e-grav,24.0,85184.0
2024-10-18,e-mtn,24.0,83204.2
2024-10-18,gr,792.0,21054.68
2024-10-18,grav,204.0,357864.0
2024-10-18,mtn,102.0,161392.4
2024-10-18,rd,228.0,697228.8
2024-10-18,u&r,12.0,5592.0
2024-10-19,e-grav,24.0,81984.0
2024-10-19,e-mtn,36.0,113776.0
2024-10-19,gr,606.0,25094.239999999998
2024-10-19,grav,168.0,301088.0
2024-10-19,mtn,90.0,163540.0
2024-10-19,rd,210.0,567660.0
2024-10-19,u&r,6.0,2396.0
2024-10-20,e-grav,6.0,22396.0
2024-10-20,e-mtn,36.0,99376.0
2024-10-20,gr,366.0,11736.72
2024-10-20,grav,102.0,179332.0
2024-10-20,mtn,90.0,162140.0
2024-10-20,rd,150.0,454700.0
2024-10-20,u&r,12.0,5192.0
2024-10-21,e-mtn,54.0,155764.0
2024-10-21,e-u&r,6.0,15996.0
2024-10-21,gr,594.0,21551.0
2024-10-21,grav,132.0,219912.0
2024-10-21,mtn,138.0,268548.0
2024-10-21,rd,198.0,572472.0
2024-10-21,u&r,24.0,11184.0
2024-10-22,e-grav,6.0,22396.0
2024-10-22,e-mtn,36.0,104216.0
2024-10-22,gr,1080.0,27165.04
2024-10-22,grav,162.0,333252.0
2024-10-22,mtn,126.0,197916.0
2024-10-22,rd,264.0,884824.0
2024-10-22,u&r,24.0,11184.0
2024-10-23,e-grav,12.0,35592.0
2024-10-23,e-mtn,60.0,167480.2
2024-10-23,gr,948.0,25661.0
2024-10-23,grav,114.0,155204.2
2024-10-23,mtn,180.0,287540.2
2024-10-23,rd,402.0,1535533.0
2024-10-23,u&r,12.0,5592.0
2024-10-24,e-grav,6.0,22396.0
2024-10-24,e-mtn,42.0,140572.0
2024-10-24,gr,924.0,29570.88
2024-10-24,grav,198.0,333868.0
2024-10-24,mtn,150.0,254240.4
2024-10-24,rd,414.0,1410484.4
2024-10-24,u&r,30.0,13580.0
2024-10-25,e-mtn,36.0,91256.4
2024-10-25,gr,648.0,19587.32
2024-10-25,grav,78.0,141308.4
2024-10-25,mtn,96.0,152017.2
2024-10-25,rd,174.0,535165.0
2024-10-26,e-grav,12.0,39992.0
2024-10-26,e-mtn,24.0,66384.0
2024-10-26,gr,456.0,15666.68
2024-10-26,grav,54.0,98964.0
2024-10-26,mtn,90.0,128340.0
2024-10-26,rd,228.0,742248.8
2024-10-27,e-grav,30.0,98780.0
2024-10-27,e-mtn,18.0,55188.0
2024-10-27,gr,528.0,13888.04
2024-10-27,grav,90.0,139140.0
2024-10-27,mtn,162.0,300292.0
2024-10-27,rd,174.0,623884.0
2024-10-27,u&r,6.0,2796.0
2024-10-28,e-grav,12.0,40392.0
2024-10-28,e-mtn,72.0,181712.2
2024-10-28,gr,828.0,21845.68
2024-10-28,grav,162.0,256896.0
2024-10-28,mtn,180.0,296380.6
2024-10-28,rd,168.0,503888.0
2024-10-28,u&r,6.0,2796.0
2024-10-29,e-mtn,18.0,74588.8
2024-10-29,gr,702.0,15463.72
2024-10-29,grav,120.0,210800.0
2024-10-29,mtn,120.0,201962.0
2024-10-29,rd,120.0,403600.8
2024-10-29,u&r,18.0,7988.0
2024-10-30,e-grav,12.0,35992.0
2024-10-30,e-mtn,30.0,74660.0
2024-10-30,gr,582.0,21160.8
2024-10-30,grav,48.0,70228.6
2024-10-30,mtn,72.0,137953.0
2024-10-30,rd,168.0,558288.0
2024-10-31,e-grav,6.0,21996.0
2024-10-31,e-mtn,30.0,85780.0
2024-10-31,gr,612.0,23381.96
2024-10-31,grav,108.0,202128.0
2024-10-31,mtn,72.0,143752.8
2024-10-31,rd,150.0,492300.0
2024-10-31,u&r,6.0,2796.0
2024-11-01,e-grav,12.0,44792.0
2024-11-01,e-mtn,24.0,66784.0
2024-11-01,gr,642.0,16276.32
2024-11-01,grav,78.0,142348.0
2024-11-01,mtn,78.0,142148.0
2024-11-01,rd,156.0,496061.2
2024-11-01,u&r,6.0,6796.0
2024-11-02,e-grav,6.0,17596.0
2024-11-02,gr,438.0,11096.52
2024-11-02,grav,72.0,105552.0
2024-11-02,mtn,66.0,93276.4
2024-11-02,rd,138.0,500708.0
2024-11-03,e-grav,6.0,22396.0
2024-11-03,e-mtn,12.0,37592.0
2024-11-03,gr,336.0,11905.48
2024-11-03,grav,60.0,114360.0
2024-11-03,mtn,84.0,122744.0
2024-11-03,rd,114.0,279724.0
2024-11-04,e-grav,18.0,59588.0
2024-11-04,e-mtn,18.0,56788.0
2024-11-04,gr,510.0,12133.24
2024-11-04,grav,60.0,111560.0
2024-11-04,mtn,66.0,123376.2
2024-11-04,rd,156.0,452097.6
2024-11-04,u&r,12.0,5192.0
2024-11-05,e-mtn,18.0,66188.0
2024-11-05,gr,804.0,32074.84
2024-11-05,grav,42.0,76772.0
2024-11-05,mtn,60.0,107960.0
2024-11-05,rd,144.0,504905.6
2024-11-05,u&r,18.0,11388.0
2024-11-06,e-grav,6.0,23996.0
2024-11-06,e-mtn,6.0,18696.0
2024-11-06,gr,1368.0,61286.2
2024-11-06,grav,84.0,175606.6
2024-11-06,mtn,60.0,117981.4
2024-11-06,rd,192.0,677299.6
2024-11-07,e-grav,12.0,41992.0
2024-11-07,e-mtn,12.0,39992.0
2024-11-07,e-u&r,6.0,9196.0
2024-11-07,gr,1230.0,47102.28
2024-11-07,grav,90.0,178421.6
2024-11-07,mtn,36.0,61796.8
2024-11-07,rd,252.0,830381.0
2024-11-07,u&r,12.0,5032.8
2024-11-08,gr,690.0,19794.12
2024-11-08,grav,90.0,151920.8
2024-11-08,mtn,84.0,179824.4
2024-11-08,rd,150.0,493846.0
2024-11-08,u&r,18.0,11228.8
2024-11-09,e-grav,6.0,17996.0
2024-11-09,gr,606.0,25333.079999999998
2024-11-09,grav,90.0,160740.0
2024-11-09,mtn,72.0,127952.0
2024-11-09,rd,168.0,581848.8
2024-11-10,e-grav,6.0,17596.0
2024-11-10,e-mtn,6.0,23996.0
2024-11-10,gr,450.0,15631.2
2024-11-10,grav,84.0,144344.0
2024-11-10,mtn,72.0,136352.0
2024-11-10,rd,126.0,405516.0
2024-11-11,e-grav,12.0,40792.0
2024-11-11,e-mtn,12.0,43192.0
2024-11-11,gr,714.0,23382.32
2024-11-11,grav,72.0,125952.0
2024-11-11,mtn,96.0,176777.0
2024-11-11,rd,276.0,824025.28
2024-11-11,u&r,12.0,5592.0
2024-11-12,e-grav,12.0,35992.0
2024-11-12,gr,696.0,24226.04
2024-11-12,grav,144.0,259824.8
2024-11-12,mtn,102.0,191472.4
2024-11-12,rd,186.0,496357.4
2024-11-12,u&r,12.0,5392.0
2024-11-13,e-grav,12.0,38792.0
2024-11-13,e-mtn,12.0,52792.2
2024-11-13,gr,720.0,15978.32
2024-11-13,grav,84.0,174744.0
2024-11-13,mtn,78.0,110348.0
2024-11-13,rd,198.0,577068.0
2024-11-13,u&r,12.0,5592.0
2024-11-14,e-grav,12.0,41992.0
2024-11-14,gr,492.0,18184.04
2024-11-14,grav,48.0,89968.0
2024-11-14,mtn,36.0,63056.0
2024-11-14,rd,114.0,337644.8
2024-11-15,e-grav,12.0,35992.0
2024-11-15,e-mtn,6.0,14796.0
2024-11-15,gr,528.0,23059.52
2024-11-15,grav,60.0,99160.0
2024-11-15,mtn,108.0,198908.4
2024-11-15,rd,132.0,334392.8
2024-11-15,u&r,12.0,5992.0
2024-11-16,e-grav,6.0,16796.0
2024-11-16,e-mtn,18.0,59588.0
2024-11-16,gr,330.0,9771.64
2024-11-16,grav,36.0,61176.0
2024-11-16,mtn,24.0,40524.2
2024-11-16,rd,156.0,496896.0
2024-11-16,u&r,6.0,2796.0
2024-11-17,e-mtn,6.0,22796.2
2024-11-17,gr,528.0,21248.96
2024-11-17,grav,102.0,148732.0
2024-11-17,mtn,48.0,71168.0
2024-11-17,rd,150.0,466700.0
2024-11-17,u&r,6.0,2796.0
2024-11-18,e-grav,30.0,87980.0
2024-11-18,e-mtn,12.0,53992.0
2024-11-18,gr,1164.0,46800.32
2024-11-18,grav,198.0,378668.0
2024-11-18,mtn,180.0,283040.2
2024-11-18,rd,384.0,1111344.0
2024-11-18,u&r,6.0,2396.0
2024-11-19,e-grav,18.0,63588.0
2024-11-19,e-mtn,6.0,13596.0
2024-11-19,gr,990.0,29767.8
2024-11-19,grav,138.0,271449.08
2024-11-19,mtn,126.0,181516.0
2024-11-19,rd,270.0,775020.0
2024-11-19,u&r,30.0,11580.0
2024-11-20,e-grav,6.0,22796.0
2024-11-20,e-mtn,12.0,59992.0
2024-11-20,gr,1194.0,50592.88
2024-11-20,grav,150.0,288300.0
2024-11-20,mtn,168.0,295092.0
2024-11-20,rd,354.0,1019364.0
2024-11-20,u&r,36.0,17976.0
2024-11-21,e-grav,18.0,58388.0
2024-11-21,e-mtn,24.0,51184.0
2024-11-21,gr,762.0,24607.04
2024-11-21,grav,132.0,238153.6
2024-11-21,mtn,198.0,318668.2
2024-11-21,rd,240.0,737961.6
2024-11-21,u&r,24.0,9384.0
2024-11-22,e-grav,12.0,31192.0
2024-11-22,e-mtn,18.0,41188.0
2024-11-22,gr,612.0,15336.16
2024-11-22,grav,102.0,174732.0
2024-11-22,mtn,138.0,259868.4
2024-11-22,rd,210.0,711920.2
2024-11-22,u&r,12.0,4392.0
2024-11-23,e-grav,30.0,86380.0
2024-11-23,e-mtn,18.0,38788.0
2024-11-23,gr,756.0,25412.16
2024-11-23,grav,186.0,273476.0
2024-11-23,mtn,126.0,210116.2
2024-11-23,rd,342.0,904652.2
2024-11-23,u&r,6.0,1996.0
2024-11-24,e-grav,42.0,127972.0
2024-11-24,e-mtn,18.0,49188.0
2024-11-24,gr,486.0,20834.12
2024-11-24,grav,150.0,264300.0
2024-11-24,mtn,180.0,257540.2
2024-11-24,rd,216.0,595856.0
2024-11-24,u&r,12.0,3992.0
2024-11-25,e-grav,12.0,39592.0
2024-11-25,e-mtn,6.0,11396.2
2024-11-25,gr,834.0,27957.72
2024-11-25,grav,144.0,288704.0
2024-11-25,mtn,198.0,318348.4
2024-11-25,rd,234.0,564044.0
2024-11-26,e-grav,6.0,13196.0
2024-11-26,e-mtn,6.0,14796.0
2024-11-26,e-u&r,6.0,9196.0
2024-11-26,gr,918.0,21033.8
2024-11-26,grav,192.0,309872.0
2024-11-26,mtn,198.0,318068.4
2024-11-26,rd,222.0,727832.8
2024-11-26,u&r,12.0,4792.0
2024-11-27,e-grav,12.0,29992.0
2024-11-27,e-mtn,6.0,14796.0
2024-11-27,gr,918.0,24395.4
2024-11-27,grav,156.0,300856.0
2024-11-27,mtn,156.0,269196.4
2024-11-27,rd,180.0,502532.28
2024-11-27,u&r,6.0,1996.0
2024-11-28,e-grav,30.0,81580.0
2024-11-28,e-mtn,48.0,143168.0
2024-11-28,e-u&r,6.0,8796.0
2024-11-28,gr,648.0,22312.72
2024-11-28,grav,156.0,307096.0
2024-11-28,mtn,240.0,359400.2
2024-11-28,rd,306.0,754196.8
2024-11-28,u&r,12.0,4792.0
2024-11-29,e-grav,60.0,173160.0
2024-11-29,e-mtn,42.0,108772.0
2024-11-29,e-u&r,6.0,8796.0
2024-11-29,gr,1416.0,46435.44
2024-11-29,grav,372.0,530152.0
2024-11-29,mtn,570.0,956480.8
2024-11-29,rd,618.0,1605788.0
2024-11-29,u&r,6.0,2396.0
2024-11-30,e-grav,30.0,88380.0
2024-11-30,e-mtn,30.0,73980.0
2024-11-30,gr,888.0,33005.52
2024-11-30,grav,342.0,525372.0
2024-11-30,mtn,546.0,900316.4
2024-11-30,rd,498.0,1317648.2
2024-11-30,u&r,24.0,12584.0
2024-12-01,e-grav,12.0,29192.0
2024-12-01,e-mtn,66.0,171156.0
2024-12-01,e-u&r,6.0,8536.2
2024-12-01,gr,636.0,27852.24
2024-12-01,grav,234.0,349244.0
2024-12-01,mtn,198.0,341408.2
2024-12-01,rd,282.0,608212.0
2024-12-01,u&r,24.0,13584.0
2024-12-02,e-grav,54.0,143964.0
2024-12-02,e-mtn,48.0,117168.0
2024-12-02,e-u&r,12.0,17992.0
2024-12-02,gr,1026.0,32327.2
2024-12-02,grav,330.0,501940.0
2024-12-02,mtn,384.0,654064.4
2024-12-02,rd,468.0,1138368.4
2024-12-02,u&r,12.0,4792.0
2024-12-03,e-grav,18.0,43988.0
2024-12-03,e-mtn,12.0,25992.0
2024-12-03,gr,1092.0,38067.08
2024-12-03,grav,252.0,359832.0
2024-12-03,mtn,282.0,472372.6
2024-12-03,rd,438.0,1067988.0
2024-12-03,u&r,18.0,5588.0
2024-12-04,e-grav,6.0,21596.0
2024-12-04,e-mtn,30.0,77580.0
2024-12-04,e-u&r,12.0,20592.0
2024-12-04,gr,1050.0,36098.4
2024-12-04,grav,126.0,241720.0
2024-12-04,mtn,246.0,380696.4
2024-12-04,rd,384.0,939704.0
2024-12-04,u&r,18.0,6388.0
2024-12-05,e-grav,36.0,117176.0
2024-12-05,e-mtn,42.0,121452.2
2024-12-05,gr,1128.0,42157.4
2024-12-05,grav,144.0,255304.0
2024-12-05,mtn,372.0,639152.4
2024-12-05,rd,450.0,1408823.8
2024-12-05,u&r,18.0,6788.0
2024-12-06,e-grav,6.0,17396.0
2024-12-06,e-mtn,6.0,18396.0
2024-12-06,gr,978.0,31296.28
2024-12-06,grav,24.0,31184.0
2024-12-06,mtn,126.0,214616.4
2024-12-06,rd,138.0,536108.0
2024-12-07,e-grav,6.0,17596.0
2024-12-07,gr,456.0,11252.56
2024-12-07,grav,30.0,47980.0
2024-12-07,mtn,96.0,157936.0
2024-12-07,rd,126.0,445516.0
2024-12-08,e-mtn,12.0,29592.0
2024-12-08,gr,468.0,16959.84
2024-12-08,grav,12.0,23992.0
2024-12-08,mtn,42.0,69172.0
2024-12-08,rd,36.0,139576.0
2024-12-09,e-mtn,12.0,30392.0
2024-12-09,e-u&r,6.0,8796.0
2024-12-09,gr,714.0,19082.76
2024-12-09,grav,30.0,53180.0
2024-12-09,mtn,78.0,144208.64
2024-12-09,rd,120.0,451680.2
2024-12-09,u&r,6.0,2396.0
2024-12-10,e-mtn,18.0,33028.2
2024-12-10,e-u&r,12.0,17232.4
2024-12-10,gr,924.0,25979.48
2024-12-10,grav,78.0,122052.0
2024-12-10,mtn,96.0,152958.0
2024-12-10,rd,234.0,937909.8
2024-12-10,u&r,6.0,5396.4
2024-12-11,e-grav,6.0,13796.4
2024-12-11,e-mtn,12.0,36792.0
2024-12-11,gr,582.0,20212.0
2024-12-11,grav,78.0,117871.2
2024-12-11,mtn,66.0,84602.4
2024-12-11,rd,156.0,449660.4
2024-12-11,u&r,6.0,2876.4
2024-12-12,e-mtn,18.0,44388.0
2024-12-12,gr,642.0,24062.64
2024-12-12,grav,78.0,126350.0
2024-12-12,mtn,66.0,111356.8
2024-12-12,rd,126.0,360437.6
2024-12-13,e-mtn,18.0,41988.0
2024-12-13,gr,540.0,17905.04
2024-12-13,grav,48.0,75168.0
2024-12-13,mtn,78.0,111548.0
2024-12-13,rd,162.0,652292.0
2024-12-14,e-grav,6.0,23996.0
2024-12-14,gr,366.0,13763.8
2024-12-14,grav,48.0,113168.0
2024-12-14,mtn,66.0,121356.0
2024-12-14,rd,150.0,546061.0
2024-12-15,gr,420.0,15586.16
2024-12-15,grav,18.0,36188.0
2024-12-15,mtn,72.0,130312.2
2024-12-15,rd,96.0,339097.8
2024-12-16,e-grav,12.0,47992.0
2024-12-16,e-mtn,12.0,38792.0
2024-12-16,gr,444.0,16035.0
2024-12-16,grav,36.0,96476.0
2024-12-16,mtn,78.0,120512.4
2024-12-16,rd,150.0,592940.2
2024-12-17,e-mtn,12.0,29592.0
2024-12-17,gr,456.0,26823.399999999998
2024-12-17,grav,48.0,73168.0
2024-12-17,mtn,54.0,87164.0
2024-12-17,rd,132.0,474552.2
2024-12-18,e-grav,18.0,68388.6
2024-12-18,gr,564.0,12034.28
2024-12-18,grav,54.0,67544.6
2024-12-18,mtn,66.0,103396.0
2024-12-18,rd,168.0,627149.0
2024-12-18,u&r,12.0,5992.0
2024-12-19,e-grav,6.0,11596.0
2024-12-19,e-mtn,6.0,18396.0
2024-12-19,gr,624.0,12090.2
2024-12-19,grav,54.0,101724.0
2024-12-19,mtn,42.0,75692.2
2024-12-19,rd,138.0,458308.0
2024-12-20,e-mtn,6.0,11196.0
2024-12-20,e-u&r,6.0,8796.0
2024-12-20,gr,1512.0,36411.08
2024-12-20,grav,30.0,39380.0
2024-12-20,mtn,36.0,61089.0
2024-12-20,rd,102.0,358932.2
2024-12-21,e-u&r,6.0,8796.0
2024-12-21,gr,696.0,22907.8
2024-12-21,grav,30.0,59580.0
2024-12-21,mtn,84.0,155564.2
2024-12-21,rd,132.0,414433.0
2024-12-22,gr,630.0,18433.0
2024-12-22,grav,24.0,47584.0
2024-12-22,mtn,54.0,109804.2
2024-12-22,rd,96.0,405436.4
2024-12-23,e-grav,6.0,17996.0
2024-12-23,e-mtn,12.0,27192.0
2024-12-23,gr,804.0,15043.28
2024-12-23,grav,54.0,100205.6
2024-12-23,mtn,30.0,39621.6
2024-12-23,rd,72.0,276552.0
2024-12-24,e-mtn,12.0,25992.0
2024-12-24,gr,606.0,15947.8
2024-12-24,grav,18.0,21988.0
2024-12-24,mtn,18.0,35188.0
2024-12-24,rd,96.0,375340.0
2024-12-24,u&r,6.0,3196.0
2024-12-25,e-mtn,12.0,44792.0
2024-12-25,gr,366.0,14735.8
2024-12-25,grav,12.0,31992.0
2024-12-25,mtn,42.0,76372.0
2024-12-25,rd,90.0,342740.6
2024-12-26,e-grav,18.0,54388.0
2024-12-26,gr,420.0,17402.0
2024-12-26,grav,54.0,82164.0
2024-12-26,mtn,54.0,94564.2
2024-12-26,rd,102.0,306732.2
2024-12-26,u&r,18.0,12388.0
2024-12-27,e-mtn,24.0,66384.0
2024-12-27,gr,504.0,12587.8
2024-12-27,grav,30.0,35540.0
2024-12-27,mtn,48.0,83368.0
2024-12-27,rd,108.0,378709.0
2024-12-28,e-grav,6.0,19396.0
2024-12-28,gr,636.0,14961.4
2024-12-28,grav,48.0,68768.0
2024-12-28,mtn,72.0,135972.2
2024-12-28,rd,114.0,389368.4
2024-12-29,e-mtn,6.0,11196.0
2024-12-29,e-u&r,6.0,9596.0
2024-12-29,gr,540.0,19306.0
2024-12-29,grav,54.0,83564.0
2024-12-29,mtn,48.0,94168.0
2024-12-29,rd,84.0,313308.8
2024-12-30,e-grav,18.0,65988.0
2024-12-30,e-mtn,18.0,36392.0
2024-12-30,gr,630.0,12680.2
