date,world,pdp,purchases
2024-11-28,gr,1204.0,23.0
2024-11-28,grav,1873.0,3.0
2024-11-28,mtn,2443.0,8.0
2024-11-28,rd,2591.0,12.0
2024-11-28,na,1.0,0.0
2024-11-28,u&r,154.0,0.0
2024-11-29,e-grav,273.0,0.0
2024-11-29,e-mtn,607.0,0.0
2024-11-29,e-u&r,47.0,0.0
2024-11-29,gr,1409.0,45.0
2024-11-29,grav,1117.0,10.0
2024-11-29,mtn,3677.0,16.0
2024-11-29,rd,2873.0,20.0
2024-11-29,na,3.0,0.0
2024-11-29,u&r,207.0,0.0
2024-11-30,e-grav,275.0,0.0
2024-11-30,e-mtn,613.0,0.0
2024-11-30,e-u&r,54.0,0.0
2024-11-30,gr,1180.0,31.0
2024-11-30,grav,997.0,10.0
2024-11-30,mtn,2894.0,13.0
2024-11-30,rd,2795.0,18.0
2024-11-30,u&r,124.0,1.0
2024-12-01,e-grav,211.0,0.0
2024-12-01,e-mtn,530.0,0.0
2024-12-01,e-u&r,44.0,0.0
2024-12-01,gr,1091.0,32.0
2024-12-01,grav,881.0,8.0
2024-12-01,mtn,2684.0,7.0
2024-12-01,rd,2195.0,9.0
2024-12-01,na,1.0,0.0
2024-12-01,u&r,109.0,1.0
2024-12-02,e-grav,295.0,1.0
2024-12-02,e-mtn,660.0,1.0
2024-12-02,e-u&r,89.0,0.0
2024-12-02,gr,1444.0,24.0
2024-12-02,grav,970.0,10.0
2024-12-02,mtn,3357.0,10.0
2024-12-02,rd,2677.0,19.0
2024-12-02,na,2.0,0.0
2024-12-02,u&r,135.0,0.0
2024-12-03,e-grav,232.0,0.0
2024-12-03,e-mtn,486.0,0.0
2024-12-03,e-u&r,67.0,0.0
2024-12-03,gr,1440.0,33.0
2024-12-03,grav,1001.0,6.0
2024-12-03,mtn,3036.0,9.0
2024-12-03,rd,2897.0,20.0
2024-12-03,na,2.0,0.0
2024-12-03,u&r,152.0,0.0
2024-12-04,e-grav,282.0,0.0
2024-12-04,e-mtn,377.0,0.0
2024-12-04,e-u&r,26.0,0.0
2024-12-04,gr,1397.0,36.0
2024-12-04,grav,840.0,2.0
2024-12-04,mtn,2481.0,5.0
2024-12-04,rd,2341.0,14.0
2024-12-04,u&r,165.0,1.0
2024-12-05,e-grav,174.0,2.0
2024-12-05,e-mtn,420.0,1.0
2024-12-05,e-u&r,33.0,0.0
2024-12-05,gr,1159.0,45.0
2024-12-05,grav,622.0,6.0
2024-12-05,mtn,2470.0,11.0
2024-12-05,rd,2531.0,21.0
2024-12-05,na,1.0,0.0
2024-12-05,u&r,103.0,1.0
2024-12-06,e-grav,144.0,0.0
2024-12-06,e-mtn,496.0,1.0
2024-12-06,e-u&r,27.0,0.0
2024-12-06,gr,1142.0,14.0
2024-12-06,grav,590.0,1.0
2024-12-06,mtn,2105.0,4.0
2024-12-06,rd,3160.0,4.0
2024-12-06,na,2.0,0.0
2024-12-06,u&r,106.0,0.0
2024-12-07,e-grav,148.0,0.0
2024-12-07,e-mtn,439.0,0.0
2024-12-07,e-u&r,27.0,0.0
2024-12-07,gr,1110.0,22.0
2024-12-07,grav,587.0,2.0
2024-12-07,mtn,1848.0,6.0
2024-12-07,rd,1812.0,4.0
2024-12-07,u&r,92.0,0.0
2024-12-08,e-grav,109.0,0.0
2024-12-08,e-mtn,431.0,0.0
2024-12-08,e-u&r,55.0,0.0
2024-12-08,gr,1058.0,27.0
2024-12-08,grav,1463.0,3.0
2024-12-08,mtn,1943.0,0.0
2024-12-08,rd,2790.0,2.0
2024-12-08,na,1.0,0.0
2024-12-08,u&r,114.0,0.0
2024-12-09,e-grav,189.0,0.0
2024-12-09,e-mtn,628.0,2.0
2024-12-09,e-u&r,49.0,0.0
2024-12-09,gr,1280.0,33.0
2024-12-09,grav,659.0,1.0
2024-12-09,mtn,2554.0,0.0
2024-12-09,rd,2645.0,3.0
2024-12-09,na,1.0,0.0
2024-12-09,u&r,110.0,0.0
2024-12-10,e-grav,120.0,0.0
2024-12-10,e-mtn,537.0,1.0
2024-12-10,e-u&r,92.0,0.0
2024-12-10,gr,1360.0,42.0
2024-12-10,grav,629.0,4.0
2024-12-10,mtn,2518.0,5.0
2024-12-10,rd,2320.0,2.0
2024-12-10,na,1.0,0.0
2024-12-10,u&r,157.0,0.0
2024-12-11,e-grav,167.0,0.0
2024-12-11,e-mtn,600.0,0.0
2024-12-11,e-u&r,58.0,0.0
2024-12-11,gr,1120.0,13.0
2024-12-11,grav,616.0,5.0
2024-12-11,mtn,2139.0,2.0
2024-12-11,rd,2111.0,4.0
2024-12-11,na,1.0,0.0
2024-12-11,u&r,130.0,0.0
2024-12-12,e-grav,140.0,0.0
2024-12-12,e-mtn,428.0,1.0
2024-12-12,e-u&r,27.0,0.0
2024-12-12,gr,1098.0,30.0
2024-12-12,grav,606.0,5.0
2024-12-12,mtn,1720.0,1.0
2024-12-12,rd,1977.0,3.0
2024-12-12,u&r,102.0,0.0
2024-12-13,e-grav,178.0,0.0
2024-12-13,e-mtn,484.0,0.0
2024-12-13,e-u&r,58.0,0.0
2024-12-13,gr,960.0,23.0
2024-12-13,grav,470.0,2.0
2024-12-13,mtn,1903.0,4.0
2024-12-13,rd,2140.0,8.0
2024-12-13,na,1.0,0.0
2024-12-13,u&r,118.0,0.0
2024-12-14,e-grav,165.0,0.0
2024-12-14,e-mtn,455.0,0.0
2024-12-14,e-u&r,45.0,0.0
2024-12-14,gr,945.0,13.0
2024-12-14,grav,1157.0,2.0
2024-12-14,mtn,1743.0,2.0
2024-12-14,rd,1921.0,4.0
2024-12-14,u&r,83.0,0.0
2024-12-15,e-grav,149.0,0.0
2024-12-15,e-mtn,453.0,0.0
2024-12-15,e-u&r,68.0,0.0
2024-12-15,gr,991.0,27.0
2024-12-15,grav,1326.0,0.0
2024-12-15,mtn,1810.0,3.0
2024-12-15,rd,1939.0,5.0
2024-12-15,na,1.0,0.0
2024-12-15,u&r,83.0,0.0
2024-12-16,e-grav,175.0,0.0
2024-12-16,e-mtn,576.0,0.0
2024-12-16,e-u&r,53.0,0.0
2024-12-16,gr,1114.0,17.0
2024-12-16,grav,600.0,2.0
2024-12-16,mtn,2213.0,5.0
2024-12-16,rd,2453.0,4.0
2024-12-16,na,1.0,0.0
2024-12-16,u&r,132.0,0.0
2024-12-17,e-grav,201.0,0.0
2024-12-17,e-mtn,466.0,0.0
2024-12-17,e-u&r,45.0,1.0
2024-12-17,gr,1139.0,21.0
2024-12-17,grav,518.0,1.0
2024-12-17,mtn,2108.0,3.0
2024-12-17,rd,2321.0,2.0
2024-12-17,na,1.0,0.0
2024-12-17,u&r,146.0,0.0
2024-12-18,e-grav,157.0,0.0
2024-12-18,e-mtn,415.0,0.0
2024-12-18,e-u&r,27.0,0.0
2024-12-18,gr,997.0,22.0
2024-12-18,grav,486.0,0.0
2024-12-18,mtn,1970.0,2.0
2024-12-18,rd,2470.0,6.0
2024-12-18,na,1.0,0.0
2024-12-18,u&r,72.0,0.0
2024-12-19,e-grav,192.0,1.0
2024-12-19,e-mtn,393.0,1.0
2024-12-19,e-u&r,32.0,0.0
2024-12-19,gr,1008.0,17.0
2024-12-19,grav,1325.0,1.0
2024-12-19,mtn,1710.0,2.0
2024-12-19,rd,2005.0,1.0
2024-12-19,u&r,82.0,0.0
2024-12-20,e-grav,111.0,0.0
2024-12-20,e-mtn,384.0,0.0
2024-12-20,e-u&r,23.0,0.0
2024-12-20,gr,1207.0,42.0
2024-12-20,grav,1284.0,0.0
2024-12-20,mtn,1572.0,4.0
2024-12-20,rd,1943.0,7.0
2024-12-20,u&r,90.0,0.0
2024-12-21,e-grav,126.0,0.0
2024-12-21,e-mtn,465.0,0.0
2024-12-21,e-u&r,34.0,0.0
2024-12-21,gr,985.0,19.0
2024-12-21,grav,1370.0,1.0
2024-12-21,mtn,1722.0,0.0
2024-12-21,rd,1577.0,7.0
2024-12-21,u&r,65.0,0.0
2024-12-22,e-grav,97.0,0.0
2024-12-22,e-mtn,366.0,0.0
2024-12-22,e-u&r,14.0,0.0
2024-12-22,gr,945.0,16.0
2024-12-22,grav,1207.0,2.0
2024-12-22,mtn,1812.0,2.0
2024-12-22,rd,2605.0,2.0
2024-12-22,u&r,48.0,0.0
2024-12-23,e-grav,186.0,0.0
2024-12-23,e-mtn,465.0,0.0
2024-12-23,e-u&r,28.0,0.0
2024-12-23,gr,1101.0,40.0
2024-12-23,grav,1444.0,3.0
2024-12-23,mtn,1843.0,1.0
2024-12-23,rd,1936.0,3.0
2024-12-23,u&r,83.0,0.0
2024-12-24,e-grav,138.0,0.0
2024-12-24,e-mtn,392.0,0.0
2024-12-24,e-u&r,27.0,0.0
2024-12-24,gr,894.0,23.0
2024-12-24,grav,1311.0,0.0
2024-12-24,mtn,1665.0,0.0
2024-12-24,rd,1834.0,2.0
2024-12-24,na,1.0,0.0
2024-12-24,u&r,90.0,0.0
2024-12-25,e-grav,94.0,0.0
2024-12-25,e-mtn,417.0,1.0
2024-12-25,e-u&r,48.0,0.0
2024-12-25,gr,802.0,24.0
2024-12-25,grav,1266.0,1.0
2024-12-25,mtn,1456.0,1.0
2024-12-25,rd,1512.0,6.0
2024-12-25,u&r,99.0,0.0
2024-12-26,e-grav,171.0,1.0
2024-12-26,e-mtn,483.0,0.0
2024-12-26,e-u&r,35.0,0.0
2024-12-26,gr,880.0,21.0
2024-12-26,grav,1478.0,3.0
2024-12-26,mtn,2065.0,1.0
2024-12-26,rd,2003.0,4.0
2024-12-26,na,1.0,0.0
2024-12-26,u&r,127.0,1.0
2024-12-27,e-grav,162.0,0.0
2024-12-27,e-mtn,475.0,2.0
2024-12-27,e-u&r,39.0,0.0
2024-12-27,gr,1090.0,25.0
2024-12-27,grav,671.0,1.0
2024-12-27,mtn,2517.0,2.0
2024-12-27,rd,2146.0,4.0
2024-12-27,u&r,97.0,0.0
2024-12-28,e-grav,192.0,0.0
2024-12-28,e-mtn,419.0,0.0
2024-12-28,e-u&r,56.0,0.0
2024-12-28,gr,919.0,13.0
2024-12-28,grav,821.0,3.0
2024-12-28,mtn,1961.0,1.0
2024-12-28,rd,1820.0,2.0
2024-12-28,u&r,77.0,0.0
2024-12-29,e-grav,114.0,0.0
2024-12-29,e-mtn,491.0,0.0
2024-12-29,e-u&r,55.0,0.0
2024-12-29,gr,883.0,25.0
2024-12-29,grav,751.0,0.0
2024-12-29,mtn,1897.0,2.0
2024-12-29,rd,1897.0,6.0
2024-12-29,na,1.0,0.0
2024-12-29,u&r,109.0,0.0
2024-12-30,e-grav,159.0,0.0
2024-12-30,e-mtn,499.0,0.0
2024-12-30,e-u&r,41.0,0.0
2024-12-30,gr,985.0,29.0
2024-12-30,grav,816.0,4.0
2024-12-30,mtn,1946.0,1.0
2024-12-30,rd,2069.0,6.0
2024-12-30,u&r,120.0,0.0
2024-12-31,e-grav,181.0,0.0
2024-12-31,e-mtn,438.0,3.0
2024-12-31,e-u&r,45.0,0.0
2024-12-31,gr,1003.0,31.0
2024-12-31,grav,663.0,2.0
2024-12-31,mtn,1797.0,4.0
2024-12-31,rd,1878.0,6.0
2024-12-31,u&r,95.0,0.0
2025-01-01,e-grav,163.0,0.0
2025-01-01,e-mtn,350.0,2.0
2025-01-01,e-u&r,37.0,0.0
2025-01-01,gr,758.0,19.0
2025-01-01,grav,609.0,3.0
2025-01-01,mtn,1640.0,2.0
2025-01-01,rd,1683.0,7.0
2025-01-01,na,88.0,3.0
2025-01-01,u&r,109.0,0.0
2025-01-02,e-grav,152.0,0.0
2025-01-02,e-mtn,483.0,1.0
2025-01-02,e-u&r,61.0,0.0
2025-01-02,gr,1075.0,26.0
2025-01-02,grav,677.0,1.0
2025-01-02,mtn,2378.0,3.0
2025-01-02,rd,2255.0,2.0
2025-01-02,na,87.0,6.0
2025-01-02,u&r,163.0,0.0
2025-01-03,e-grav,122.0,0.0
2025-01-03,e-mtn,516.0,0.0
2025-01-03,e-u&r,47.0,0.0
2025-01-03,gr,885.0,22.0
2025-01-03,grav,706.0,0.0
2025-01-03,mtn,2255.0,4.0
2025-01-03,rd,2129.0,6.0
2025-01-03,na,74.0,5.0
2025-01-03,u&r,101.0,0.0
2025-01-04,e-grav,219.0,0.0
2025-01-04,e-mtn,509.0,1.0
2025-01-04,e-u&r,86.0,0.0
2025-01-04,gr,899.0,20.0
2025-01-04,grav,672.0,3.0
2025-01-04,mtn,2039.0,3.0
2025-01-04,rd,1890.0,2.0
2025-01-04,na,57.0,2.0
2025-01-04,u&r,74.0,0.0
2025-01-05,e-grav,230.0,0.0
2025-01-05,e-mtn,471.0,0.0
2025-01-05,e-u&r,46.0,0.0
2025-01-05,gr,854.0,13.0
2025-01-05,grav,622.0,3.0
2025-01-05,mtn,1941.0,3.0
2025-01-05,rd,2001.0,4.0
2025-01-05,na,71.0,6.0
2025-01-05,u&r,80.0,0.0
2025-01-06,e-grav,117.0,0.0
2025-01-06,e-mtn,489.0,0.0
2025-01-06,e-u&r,52.0,0.0
2025-01-06,gr,1062.0,10.0
2025-01-06,grav,747.0,5.0
2025-01-06,mtn,2328.0,2.0
2025-01-06,rd,1960.0,3.0
2025-01-06,na,80.0,1.0
2025-01-06,u&r,128.0,0.0
2025-01-07,e-grav,189.0,1.0
2025-01-07,e-mtn,542.0,0.0
2025-01-07,e-u&r,33.0,0.0
2025-01-07,gr,898.0,23.0
2025-01-07,grav,774.0,2.0
2025-01-07,mtn,2185.0,4.0
2025-01-07,rd,2488.0,4.0
2025-01-07,na,86.0,2.0
2025-01-07,u&r,132.0,0.0
2025-01-08,e-grav,176.0,0.0
2025-01-08,e-mtn,468.0,0.0
2025-01-08,e-u&r,67.0,1.0
2025-01-08,gr,973.0,16.0
2025-01-08,grav,649.0,1.0
2025-01-08,mtn,2055.0,4.0
2025-01-08,rd,2028.0,3.0
2025-01-08,na,111.0,1.0
2025-01-08,u&r,129.0,0.0
2025-01-09,e-grav,113.0,0.0
2025-01-09,e-mtn,472.0,1.0
2025-01-09,e-u&r,71.0,0.0
2025-01-09,gr,951.0,33.0
2025-01-09,grav,648.0,3.0
2025-01-09,mtn,2146.0,2.0
2025-01-09,rd,2221.0,6.0
2025-01-09,na,72.0,2.0
2025-01-09,u&r,109.0,2.0
2025-01-10,e-grav,152.0,0.0
2025-01-10,e-mtn,534.0,0.0
2025-01-10,e-u&r,43.0,0.0
2025-01-10,gr,934.0,11.0
2025-01-10,grav,615.0,2.0
2025-01-10,mtn,1980.0,0.0
2025-01-10,rd,1054.0,5.0
2025-01-10,na,59.0,5.0
2025-01-10,u&r,89.0,0.0
2025-01-11,e-grav,154.0,0.0
2025-01-11,e-mtn,368.0,0.0
2025-01-11,e-u&r,53.0,0.0
2025-01-11,gr,783.0,17.0
2025-01-11,grav,1653.0,2.0
2025-01-11,mtn,1881.0,1.0
2025-01-11,rd,1839.0,7.0
2025-01-11,na,68.0,6.0
2025-01-11,u&r,136.0,0.0
2025-01-12,e-grav,141.0,0.0
2025-01-12,e-mtn,415.0,0.0
2025-01-12,e-u&r,48.0,0.0
2025-01-12,gr,780.0,30.0
2025-01-12,grav,1583.0,2.0
2025-01-12,mtn,1950.0,1.0
2025-01-12,rd,2097.0,2.0
2025-01-12,na,68.0,3.0
2025-01-12,u&r,128.0,0.0
2025-01-13,e-grav,172.0,0.0
2025-01-13,e-mtn,769.0,0.0
2025-01-13,e-u&r,58.0,0.0
2025-01-13,gr,1043.0,13.0
2025-01-13,grav,2163.0,4.0
2025-01-13,mtn,2281.0,1.0
2025-01-13,rd,2867.0,1.0
2025-01-13,na,117.0,1.0
2025-01-13,u&r,133.0,0.0
2025-01-14,e-grav,176.0,0.0
2025-01-14,e-mtn,477.0,0.0
2025-01-14,e-u&r,60.0,0.0
2025-01-14,gr,997.0,17.0
2025-01-14,grav,1843.0,4.0
2025-01-14,mtn,2352.0,1.0
2025-01-14,rd,2590.0,4.0
2025-01-14,na,135.0,7.0
2025-01-14,u&r,113.0,0.0
2025-01-15,e-grav,110.0,0.0
2025-01-15,e-mtn,538.0,0.0
2025-01-15,e-u&r,46.0,0.0
2025-01-15,gr,833.0,12.0
2025-01-15,grav,1703.0,1.0
2025-01-15,mtn,1965.0,0.0
2025-01-15,rd,2308.0,5.0
2025-01-15,na,83.0,1.0
2025-01-15,u&r,66.0,0.0
2025-01-16,e-grav,152.0,0.0
2025-01-16,e-mtn,432.0,0.0
2025-01-16,e-u&r,51.0,0.0
2025-01-16,gr,804.0,18.0
2025-01-16,grav,707.0,1.0
2025-01-16,mtn,2155.0,2.0
2025-01-16,rd,2051.0,5.0
2025-01-16,na,100.0,1.0
2025-01-16,u&r,123.0,0.0
2025-01-17,e-grav,171.0,0.0
2025-01-17,e-mtn,479.0,0.0
2025-01-17,e-u&r,35.0,0.0
2025-01-17,gr,844.0,15.0
2025-01-17,grav,731.0,2.0
2025-01-17,mtn,1769.0,2.0
2025-01-17,rd,2319.0,12.0
2025-01-17,na,65.0,2.0
2025-01-17,u&r,107.0,0.0
2025-01-18,e-grav,141.0,0.0
2025-01-18,e-mtn,428.0,0.0
2025-01-18,e-u&r,28.0,0.0
2025-01-18,gr,798.0,10.0
2025-01-18,grav,675.0,1.0
2025-01-18,mtn,1602.0,2.0
2025-01-18,rd,2238.0,7.0
2025-01-18,na,60.0,7.0
2025-01-18,u&r,74.0,0.0
2025-01-19,e-grav,163.0,0.0
2025-01-19,e-mtn,433.0,0.0
2025-01-19,e-u&r,50.0,0.0
2025-01-19,gr,909.0,22.0
2025-01-19,grav,1572.0,3.0
2025-01-19,mtn,1861.0,2.0
2025-01-19,rd,2060.0,6.0
2025-01-19,na,80.0,3.0
2025-01-19,u&r,130.0,0.0
2025-01-20,e-grav,151.0,1.0
2025-01-20,e-mtn,500.0,0.0
2025-01-20,e-u&r,36.0,0.0
2025-01-20,gr,891.0,37.0
2025-01-20,grav,836.0,1.0
2025-01-20,mtn,2129.0,2.0
2025-01-20,rd,2374.0,3.0
2025-01-20,na,91.0,1.0
2025-01-20,u&r,120.0,0.0
2025-01-21,e-grav,137.0,1.0
2025-01-21,e-mtn,589.0,0.0
2025-01-21,e-u&r,45.0,0.0
2025-01-21,gr,855.0,22.0
2025-01-21,grav,731.0,2.0
2025-01-21,mtn,1774.0,2.0
2025-01-21,rd,2417.0,6.0
2025-01-21,na,84.0,3.0
2025-01-21,u&r,99.0,0.0
2025-01-22,e-grav,156.0,0.0
2025-01-22,e-mtn,531.0,2.0
2025-01-22,e-u&r,84.0,1.0
2025-01-22,gr,1013.0,14.0
2025-01-22,grav,1782.0,3.0
2025-01-22,mtn,2050.0,1.0
2025-01-22,rd,2704.0,3.0
2025-01-22,na,93.0,6.0
2025-01-22,u&r,80.0,0.0
2025-01-23,e-grav,142.0,2.0
2025-01-23,e-mtn,453.0,0.0
2025-01-23,e-u&r,56.0,0.0
2025-01-23,gr,946.0,21.0
2025-01-23,grav,1026.0,4.0
2025-01-23,mtn,1907.0,2.0
2025-01-23,rd,2137.0,2.0
2025-01-23,na,124.0,5.0
2025-01-23,u&r,132.0,0.0
2025-01-24,e-grav,163.0,0.0
2025-01-24,e-mtn,462.0,2.0
2025-01-24,e-u&r,35.0,0.0
2025-01-24,gr,901.0,21.0
2025-01-24,grav,1705.0,4.0
2025-01-24,mtn,1853.0,4.0
2025-01-24,rd,2188.0,7.0
2025-01-24,na,120.0,2.0
2025-01-24,u&r,103.0,0.0
2025-01-25,e-grav,119.0,0.0
2025-01-25,e-mtn,413.0,0.0
2025-01-25,e-u&r,51.0,0.0
2025-01-25,gr,805.0,11.0
2025-01-25,grav,1480.0,0.0
2025-01-25,mtn,1561.0,0.0
2025-01-25,rd,1787.0,2.0
2025-01-25,na,55.0,5.0
2025-01-25,u&r,93.0,0.0
2025-01-26,e-grav,171.0,0.0
2025-01-26,e-mtn,439.0,0.0
2025-01-26,e-u&r,26.0,0.0
2025-01-26,gr,803.0,14.0
2025-01-26,grav,966.0,4.0
2025-01-26,mtn,1859.0,0.0
2025-01-26,rd,1888.0,4.0
2025-01-26,na,77.0,2.0
2025-01-26,u&r,124.0,0.0
2025-01-27,e-grav,168.0,0.0
2025-01-27,e-mtn,603.0,1.0
2025-01-27,e-u&r,27.0,0.0
2025-01-27,gr,1142.0,34.0
2025-01-27,grav,1884.0,1.0
2025-01-27,mtn,2302.0,2.0
2025-01-27,rd,2424.0,5.0
2025-01-27,na,70.0,1.0
2025-01-27,u&r,92.0,0.0
2025-01-28,e-grav,148.0,1.0
2025-01-28,e-mtn,544.0,0.0
2025-01-28,e-u&r,30.0,0.0
2025-01-28,gr,1433.0,27.0
2025-01-28,grav,1406.0,1.0
2025-01-28,mtn,2162.0,2.0
2025-01-28,rd,2095.0,4.0
2025-01-28,na,76.0,0.0
2025-01-28,u&r,106.0,0.0
2025-01-29,e-grav,171.0,0.0
2025-01-29,e-mtn,439.0,0.0
2025-01-29,e-u&r,74.0,0.0
2025-01-29,gr,1093.0,16.0
2025-01-29,grav,1720.0,3.0
2025-01-29,mtn,1983.0,1.0
2025-01-29,rd,2349.0,5.0
2025-01-29,na,119.0,2.0
2025-01-29,u&r,99.0,0.0
2025-01-30,e-grav,156.0,0.0
2025-01-30,e-mtn,454.0,0.0
2025-01-30,e-u&r,67.0,0.0
2025-01-30,gr,837.0,18.0
2025-01-30,grav,639.0,3.0
2025-01-30,mtn,1751.0,0.0
2025-01-30,rd,2000.0,3.0
2025-01-30,na,123.0,2.0
2025-01-30,u&r,99.0,1.0
2025-01-31,e-grav,130.0,0.0
2025-01-31,e-mtn,346.0,1.0
2025-01-31,e-u&r,49.0,0.0
2025-01-31,gr,976.0,17.0
2025-01-31,grav,810.0,2.0
2025-01-31,mtn,1849.0,3.0
2025-01-31,rd,2332.0,3.0
2025-01-31,na,119.0,4.0
2025-01-31,u&r,120.0,0.0
2025-02-01,e-grav,164.0,0.0
2025-02-01,e-mtn,436.0,1.0
2025-02-01,e-u&r,81.0,1.0
2025-02-01,gr,853.0,6.0
2025-02-01,grav,1367.0,1.0
2025-02-01,mtn,1716.0,1.0
2025-02-01,rd,1832.0,6.0
2025-02-01,na,62.0,2.0
2025-02-01,u&r,94.0,0.0
2025-02-02,e-grav,177.0,0.0
2025-02-02,e-mtn,389.0,0.0
2025-02-02,e-u&r,38.0,0.0
2025-02-02,gr,828.0,23.0
2025-02-02,grav,1690.0,3.0
2025-02-02,mtn,1674.0,2.0
2025-02-02,rd,1904.0,3.0
2025-02-02,na,80.0,6.0
2025-02-02,u&r,90.0,0.0
2025-02-03,e-grav,187.0,1.0
2025-02-03,e-mtn,476.0,0.0
2025-02-03,e-u&r,64.0,0.0
2025-02-03,gr,1085.0,22.0
2025-02-03,grav,957.0,4.0
2025-02-03,mtn,2087.0,0.0
2025-02-03,rd,2463.0,5.0
2025-02-03,na,90.0,3.0
2025-02-03,u&r,103.0,0.0
2025-02-04,e-grav,215.0,0.0
2025-02-04,e-mtn,434.0,0.0
2025-02-04,e-u&r,58.0,0.0
2025-02-04,gr,1030.0,21.0
2025-02-04,grav,971.0,6.0
2025-02-04,mtn,2223.0,4.0
2025-02-04,rd,2503.0,9.0
2025-02-04,na,88.0,4.0
2025-02-04,u&r,150.0,0.0
2025-02-05,e-grav,182.0,0.0
2025-02-05,e-mtn,485.0,0.0
2025-02-05,e-u&r,39.0,0.0
2025-02-05,gr,1057.0,9.0
2025-02-05,grav,818.0,2.0
2025-02-05,mtn,2576.0,5.0
2025-02-05,rd,1804.0,8.0
2025-02-05,na,80.0,2.0
2025-02-05,u&r,160.0,0.0
2025-02-06,e-grav,168.0,0.0
2025-02-06,e-mtn,427.0,0.0
2025-02-06,e-u&r,57.0,0.0
2025-02-06,gr,889.0,21.0
2025-02-06,grav,780.0,4.0
2025-02-06,mtn,2147.0,1.0
2025-02-06,rd,1604.0,9.0
2025-02-06,na,70.0,1.0
2025-02-06,u&r,144.0,0.0
2025-02-07,e-grav,165.0,0.0
2025-02-07,e-mtn,430.0,0.0
2025-02-07,e-u&r,44.0,1.0
2025-02-07,gr,982.0,13.0
2025-02-07,grav,1282.0,2.0
2025-02-07,mtn,1863.0,3.0
2025-02-07,rd,2058.0,5.0
2025-02-07,na,56.0,3.0
2025-02-07,u&r,139.0,0.0
2025-02-08,e-grav,266.0,0.0
2025-02-08,e-mtn,400.0,0.0
2025-02-08,e-u&r,53.0,0.0
2025-02-08,gr,790.0,21.0
2025-02-08,grav,632.0,3.0
2025-02-08,mtn,1814.0,3.0
2025-02-08,rd,1866.0,4.0
2025-02-08,na,85.0,5.0
2025-02-08,u&r,98.0,0.0
2025-02-09,e-grav,170.0,0.0
2025-02-09,e-mtn,351.0,0.0
2025-02-09,e-u&r,81.0,0.0
2025-02-09,gr,820.0,6.0
2025-02-09,grav,1594.0,3.0
2025-02-09,mtn,1703.0,2.0
2025-02-09,rd,1919.0,3.0
2025-02-09,na,76.0,0.0
2025-02-09,u&r,94.0,0.0
2025-02-10,e-grav,128.0,0.0
2025-02-10,e-mtn,428.0,0.0
2025-02-10,e-u&r,36.0,0.0
2025-02-10,gr,959.0,20.0
2025-02-10,grav,1699.0,2.0
2025-02-10,mtn,1978.0,2.0
2025-02-10,rd,2020.0,10.0
2025-02-10,na,85.0,6.0
2025-02-10,u&r,94.0,0.0
2025-02-11,e-grav,175.0,0.0
2025-02-11,e-mtn,374.0,0.0
2025-02-11,e-u&r,52.0,0.0
2025-02-11,gr,997.0,31.0
2025-02-11,grav,749.0,1.0
2025-02-11,mtn,2287.0,4.0
2025-02-11,rd,2427.0,0.0
2025-02-11,na,97.0,0.0
2025-02-11,u&r,172.0,0.0
2025-02-12,e-grav,158.0,0.0
2025-02-12,e-mtn,418.0,0.0
2025-02-12,e-u&r,38.0,0.0
2025-02-12,gr,923.0,16.0
2025-02-12,grav,1455.0,1.0
2025-02-12,mtn,1865.0,0.0
2025-02-12,rd,2063.0,3.0
2025-02-12,na,102.0,2.0
2025-02-12,u&r,89.0,0.0
2025-02-13,e-grav,180.0,0.0
2025-02-13,e-mtn,476.0,0.0
2025-02-13,e-u&r,47.0,0.0
2025-02-13,gr,1132.0,19.0
2025-02-13,grav,953.0,3.0
2025-02-13,mtn,2072.0,2.0
2025-02-13,rd,2252.0,3.0
2025-02-13,na,112.0,3.0
2025-02-13,u&r,112.0,0.0
2025-02-14,e-grav,271.0,0.0
2025-02-14,e-mtn,459.0,0.0
2025-02-14,e-u&r,46.0,0.0
2025-02-14,gr,1213.0,38.0
2025-02-14,grav,978.0,4.0
2025-02-14,mtn,2060.0,2.0
2025-02-14,rd,2282.0,9.0
2025-02-14,na,60.0,9.0
2025-02-14,u&r,88.0,0.0
2025-02-15,e-grav,209.0,0.0
2025-02-15,e-mtn,324.0,0.0
2025-02-15,e-u&r,50.0,0.0
2025-02-15,gr,803.0,16.0
2025-02-15,grav,1824.0,6.0
2025-02-15,mtn,1588.0,1.0
2025-02-15,rd,2615.0,3.0
2025-02-15,na,89.0,3.0
2025-02-15,u&r,104.0,0.0
2025-02-16,e-grav,178.0,0.0
2025-02-16,e-mtn,486.0,0.0
2025-02-16,e-u&r,55.0,0.0
2025-02-16,gr,908.0,16.0
2025-02-16,grav,849.0,8.0
2025-02-16,mtn,1886.0,0.0
2025-02-16,rd,1989.0,1.0
2025-02-16,na,72.0,2.0
2025-02-16,u&r,88.0,0.0
2025-02-17,e-grav,217.0,1.0
2025-02-17,e-mtn,577.0,0.0
2025-02-17,e-u&r,83.0,0.0
2025-02-17,gr,1035.0,44.0
2025-02-17,grav,832.0,5.0
2025-02-17,mtn,2185.0,3.0
2025-02-17,rd,1390.0,22.0
2025-02-17,na,69.0,5.0
2025-02-17,u&r,97.0,0.0
2025-02-18,e-grav,201.0,0.0
2025-02-18,e-mtn,519.0,0.0
